1657584000000,33.42000000,34.61000000,32.60000000,32.68000000,3202970.40000000,1657670399999,107886665.71600000,204957,1596769.50000000,53809820.51190000,0
1657670400000,32.69000000,35.08000000,31.82000000,34.94000000,4798032.13000000,1657756799999,159907054.00990000,275893,2380869.71000000,79382021.25950000,0
1657756800000,34.94000000,37.31000000,33.58000000,37.15000000,5214767.02000000,1657843199999,183611446.56670000,275359,2663220.30000000,93813233.08550000,0
1657843200000,37.14000000,39.10000000,36.49000000,37.36000000,4440629.04000000,1657929599999,167467008.23130000,281361,2166717.26000000,81763464.19600000,0
1657929600000,37.36000000,40.41000000,36.35000000,39.58000000,3945225.20000000,1658015999999,152184601.37860000,259342,2010017.92000000,77636093.44320000,0
1658016000000,39.59000000,41.09000000,38.29000000,38.62000000,3795951.41000000,1658102399999,150590859.71780000,253441,1952168.69000000,77493203.13890000,0
1658102400000,38.61000000,44.07000000,38.55000000,43.52000000,6300282.95000000,1658188799999,261136738.34400000,446880,3226523.54000000,133789592.69760000,0
1658188800000,43.52000000,47.36000000,42.54000000,44.87000000,7876651.82000000,1658275199999,355431156.76720000,674599,3975229.96000000,179362547.57820000,0
1658275200000,44.87000000,46.30000000,41.24000000,42.04000000,6380441.74000000,1658361599999,282469604.68100000,477417,3162290.15000000,140148406.17860000,0
1658361600000,42.03000000,44.24000000,39.64000000,43.11000000,6134099.29000000,1658447999999,256606729.25110000,428346,3109667.20000000,130164754.91320000,0
1658448000000,43.10000000,44.33000000,40.03000000,40.54000000,4495729.55000000,1658534399999,190642884.61410000,328365,2210134.82000000,93787089.31670000,0
1658534400000,40.54000000,41.91000000,38.60000000,39.97000000,3421971.49000000,1658620799999,137541597.56610000,249647,1661145.37000000,66809047.75200000,0
1658620800000,39.97000000,42.10000000,39.47000000,40.93000000,3327219.47000000,1658707199999,135780064.98870000,227835,1682849.04000000,68687367.95740000,0
1658707200000,40.93000000,41.09000000,36.56000000,36.65000000,4237919.99000000,1658793599999,163307551.86790000,308984,2041957.85000000,78707760.60660000,0
1658793600000,36.66000000,36.84000000,34.67000000,36.25000000,4496178.57000000,1658879999999,160614557.47500000,324317,2166360.25000000,77380053.89080000,0
1658880000000,36.26000000,40.55000000,35.68000000,40.23000000,5860676.17000000,1658966399999,223453249.40090000,388367,3107731.01000000,118583598.29020000,0
1658966400000,40.23000000,44.15000000,39.03000000,42.91000000,6754342.15000000,1659052799999,276873228.49900000,450997,3459303.00000000,141823091.55280000,0
1659052800000,42.92000000,44.42000000,41.13000000,41.91000000,4949319.15000000,1659139199999,210837990.90070000,385431,2378964.72000000,101337392.45630000,0
1659139200000,41.92000000,46.65000000,41.41000000,43.84000000,5388479.30000000,1659225599999,237288804.56910000,403313,2643134.79000000,116261528.97470000,0
1659225600000,43.84000000,45.21000000,42.22000000,42.35000000,3287571.37000000,1659311999999,143781304.35120000,264416,1636293.21000000,71611451.81760000,0
1659312000000,42.34000000,43.26000000,40.57000000,41.65000000,3302835.44000000,1659398399999,139083404.46310000,238614,1631574.65000000,68745604.62550000,0
1659398400000,41.65000000,42.45000000,39.50000000,39.79000000,3598240.96000000,1659484799999,147271230.04300000,283917,1802559.69000000,73850160.97410000,0
1659484800000,39.78000000,40.99000000,37.43000000,38.54000000,8391441.54000000,1659571199999,328867086.34930000,566505,4203507.52000000,164695440.14670000,0
1659571200000,38.54000000,39.85000000,37.96000000,38.83000000,4151096.90000000,1659657599999,161519760.41730000,260009,2092883.90000000,81436188.39870000,0
1659657600000,38.83000000,41.33000000,38.71000000,40.55000000,3510687.91000000,1659743999999,140932183.65640000,264360,1802582.66000000,72360194.29330000,0
1659744000000,40.55000000,40.89000000,39.85000000,40.07000000,1600652.00000000,1659830399999,64746156.30280000,128622,778857.28000000,31514352.41430000,0
1659830400000,40.07000000,41.57000000,39.21000000,40.60000000,1745897.70000000,1659916799999,70500121.08930000,135772,909272.46000000,36731121.99770000,0
1659916800000,40.60000000,43.71000000,40.55000000,42.18000000,3823749.60000000,1660003199999,162376505.91030000,258577,1928977.54000000,81888459.73090000,0
1660003200000,42.17000000,42.76000000,39.73000000,40.33000000,2832475.74000000,1660089599999,116602997.68230000,205619,1405355.85000000,57855480.78760000,0
1660089600000,40.34000000,42.87000000,39.15000000,42.47000000,4467794.94000000,1660175999999,183638736.41220000,302235,2284159.93000000,93873999.71680000,0
1660176000000,42.47000000,45.32000000,42.34000000,42.77000000,5808859.44000000,1660262399999,255477156.20860000,383537,2966785.15000000,130522739.47630000,0
1660262400000,42.78000000,45.49000000,42.12000000,45.48000000,3376989.68000000,1660348799999,147076807.75030000,236989,1719528.02000000,74994857.81060000,0
1660348800000,45.49000000,48.38000000,45.27000000,46.60000000,4706648.94000000,1660435199999,221163601.13160000,385375,2405867.97000000,112996645.03830000,0
1660435200000,46.59000000,48.06000000,44.46000000,44.87000000,3476179.16000000,1660521599999,160581257.11230000,283531,1628593.98000000,75308992.43820000,0
1660521600000,44.86000000,47.24000000,42.75000000,43.72000000,4145114.74000000,1660607999999,184631369.54050000,309527,2061754.33000000,91908185.58650000,0
1660608000000,43.72000000,44.31000000,42.53000000,43.08000000,3604735.73000000,1660694399999,156167066.44420000,238186,1812847.47000000,78561415.03150000,0
1660694400000,43.08000000,44.75000000,40.18000000,40.54000000,4207333.00000000,1660780799999,177306555.09190000,318727,2041141.96000000,86047873.21200000,0
1660780800000,40.54000000,41.67000000,39.31000000,39.52000000,2839363.98000000,1660867199999,115649126.70580000,214606,1415150.60000000,57675826.75540000,0
1660867200000,39.51000000,39.59000000,35.25000000,35.81000000,6209609.03000000,1660953599999,229665906.53560000,433183,3075009.83000000,113741183.63710000,0
1660953600000,35.82000000,37.27000000,34.21000000,35.28000000,3873077.48000000,1661039999999,139348419.64540000,249750,1967510.71000000,70766770.22090000,0
1661040000000,35.28000000,37.09000000,34.51000000,36.47000000,3184917.72000000,1661126399999,114371070.74150000,198816,1616504.18000000,58063237.27350000,0
1661126400000,36.48000000,36.56000000,33.73000000,35.41000000,3740448.14000000,1661212799999,130553965.05610000,258622,1897703.05000000,66237194.85300000,0
1661212800000,35.42000000,36.11000000,34.24000000,35.68000000,2736678.36000000,1661299199999,96791702.12440000,193865,1366758.94000000,48343159.68560000,0
1661299200000,35.69000000,36.40000000,34.31000000,34.89000000,2588768.41000000,1661385599999,91505106.89650000,181718,1274553.09000000,45042069.56480000,0
1661385600000,34.90000000,36.49000000,34.87000000,35.27000000,2472099.50000000,1661471999999,88431667.95520000,162625,1221186.60000000,43687922.99330000,0
1661472000000,35.26000000,35.79000000,31.36000000,31.72000000,5268727.97000000,1661558399999,178600552.06640000,318521,2592740.53000000,87974523.18860000,0
1661558400000,31.72000000,32.25000000,30.86000000,31.53000000,3025394.15000000,1661644799999,95536331.79270000,193663,1516165.49000000,47883309.76780000,0
1661644800000,31.53000000,32.21000000,30.19000000,30.44000000,2245087.33000000,1661731199999,70747826.54210000,145442,1093280.93000000,34469515.00750000,0
1661731200000,30.43000000,32.64000000,30.00000000,32.42000000,3758900.71000000,1661817599999,117286548.98620000,219480,1949650.28000000,60828606.18300000,0
1661817600000,32.42000000,33.16000000,30.64000000,31.47000000,3466845.37000000,1661903999999,110580073.70360000,216107,1698099.28000000,54201251.90780000,0
1661904000000,31.47000000,32.95000000,31.18000000,31.50000000,2705795.29000000,1661990399999,87063572.74900000,194947,1348280.23000000,43397636.13650000,0
1661990400000,31.49000000,31.79000000,30.44000000,31.61000000,2304167.56000000,1662076799999,71765182.33550000,154540,1151920.81000000,35900280.76660000,0
1662076800000,31.61000000,32.38000000,30.76000000,31.23000000,2327194.21000000,1662163199999,73632569.00370000,145103,1159973.87000000,36716622.42820000,0
1662163200000,31.23000000,31.29000000,30.80000000,31.12000000,773414.20000000,1662249599999,24037613.05270000,56763,382336.82000000,11885333.77720000,0
1662249600000,31.11000000,32.20000000,31.02000000,32.16000000,1302960.75000000,1662335999999,41253531.36900000,87195,653632.51000000,20700972.49590000,0
1662336000000,32.17000000,32.50000000,31.15000000,32.18000000,1545295.72000000,1662422399999,49170515.55490000,104195,793522.10000000,25251158.63230000,0
1662422400000,32.17000000,33.90000000,30.44000000,30.88000000,4663061.68000000,1662508799999,150579456.24780000,289160,2295512.57000000,74228427.60040000,0
1662508800000,30.88000000,32.94000000,30.31000000,32.69000000,2516005.51000000,1662595199999,79529365.94340000,148862,1305768.57000000,41282560.59440000,0
1662595200000,32.70000000,33.98000000,31.97000000,33.61000000,3062370.54000000,1662681599999,100808683.47720000,197100,1614192.79000000,53159926.09930000,0
1662681600000,33.62000000,35.96000000,33.59000000,34.67000000,3748304.00000000,1662767999999,131064314.68000000,248404,1948001.54000000,68071310.13290000,0
1662768000000,34.68000000,35.41000000,34.27000000,35.03000000,1977630.96000000,1662854399999,68775341.71720000,128469,969917.45000000,33735344.57410000,0
1662854400000,35.04000000,36.00000000,34.04000000,34.99000000,1999936.19000000,1662940799999,70012318.60210000,134812,1022964.13000000,35824478.47070000,0
1662940800000,34.99000000,38.39000000,34.40000000,37.44000000,5186842.63000000,1663027199999,191408166.75320000,392300,2636363.98000000,97292767.42270000,0
1663027200000,37.44000000,39.01000000,32.93000000,33.00000000,6401715.44000000,1663113599999,232055941.65840000,423841,3180721.84000000,115514440.00280000,0
1663113600000,33.00000000,34.35000000,32.67000000,34.12000000,3170484.22000000,1663199999999,105993547.54240000,194025,1584068.23000000,52973284.52160000,0
1663200000000,34.12000000,34.84000000,32.42000000,33.07000000,3696318.23000000,1663286399999,124035458.25190000,220136,1746314.74000000,58609274.40330000,0
1663286400000,33.08000000,33.26000000,31.50000000,32.25000000,2180222.56000000,1663372799999,70677122.37210000,138674,1104804.76000000,35806309.26770000,0
1663372800000,32.25000000,33.89000000,32.23000000,33.68000000,1414903.11000000,1663459199999,46775450.87000000,86672,773519.11000000,25578000.78440000,0
1663459200000,33.69000000,33.99000000,30.86000000,31.10000000,2299068.39000000,1663545599999,74834816.76510000,147594,1114273.08000000,36298625.81230000,0
1663545600000,31.10000000,33.08000000,30.50000000,32.62000000,3503472.34000000,1663631999999,110989466.16140000,214301,1742105.28000000,55209809.06010000,0
1663632000000,32.63000000,32.88000000,31.29000000,31.41000000,2558791.65000000,1663718399999,82122176.35440000,154602,1241272.53000000,39854286.18260000,0
1663718400000,31.42000000,33.48000000,30.01000000,30.65000000,4545539.08000000,1663804799999,144523070.56970000,276197,2245315.99000000,71477383.52040000,0
1663804800000,30.65000000,32.87000000,30.59000000,32.43000000,2975325.90000000,1663891199999,94798520.67560000,163673,1515627.02000000,48289761.66760000,0
1663891200000,32.43000000,33.98000000,31.20000000,33.66000000,3481076.73000000,1663977599999,112813259.86290000,209616,1785166.26000000,57862265.04390000,0
1663977600000,33.67000000,34.79000000,33.14000000,33.38000000,3102314.35000000,1664063999999,105295309.96830000,207926,1584561.77000000,53805424.66110000,0
1664064000000,33.39000000,34.05000000,31.87000000,32.34000000,1838509.33000000,1664150399999,60952435.22270000,125301,886269.42000000,29392799.39490000,0
1664150400000,32.33000000,33.95000000,31.87000000,33.88000000,3284142.93000000,1664236799999,108235930.22970000,194936,1627673.68000000,53675489.04750000,0
1664236800000,33.89000000,35.41000000,32.08000000,32.69000000,4411114.63000000,1664323199999,149901959.88870000,260817,2193260.98000000,74561247.51360000,0
1664323200000,32.68000000,33.81000000,31.65000000,33.22000000,3091106.50000000,1664409599999,101111027.19560000,177327,1510131.44000000,49426408.06730000,0
1664409600000,33.23000000,34.42000000,32.65000000,33.93000000,2735381.21000000,1664495999999,92013851.01660000,189694,1382524.20000000,46524281.94760000,0
1664496000000,33.94000000,35.22000000,32.62000000,33.25000000,4264290.42000000,1664582399999,145450985.03700000,228264,2083144.42000000,71053820.50720000,0
1664582400000,33.25000000,33.25000000,32.34000000,32.44000000,1458835.24000000,1664668799999,47925215.85580000,93100,672020.56000000,22081195.88350000,0
1664668800000,32.44000000,33.00000000,31.90000000,32.06000000,1472849.24000000,1664755199999,47873022.12390000,93186,696038.00000000,22631700.71590000,0
1664755200000,32.06000000,33.27000000,31.73000000,32.89000000,1890470.20000000,1664841599999,61796987.16330000,111007,924911.63000000,30242524.25060000,0
1664841600000,32.90000000,34.40000000,32.84000000,34.09000000,1949740.88000000,1664927999999,65903648.58510000,116520,998097.48000000,33735297.28270000,0
1664928000000,34.10000000,34.37000000,33.18000000,34.04000000,1777550.81000000,1665014399999,60090464.28790000,109550,864659.90000000,29240133.43870000,0
1665014400000,34.04000000,34.50000000,33.23000000,33.36000000,1799751.22000000,1665100799999,61090995.68790000,105214,880246.36000000,29890706.45310000,0
1665100800000,33.35000000,33.76000000,32.43000000,32.98000000,1963117.82000000,1665187199999,64927457.46390000,106563,993148.84000000,32864313.00090000,0
1665187200000,32.98000000,33.08000000,32.35000000,32.58000000,785559.59000000,1665273599999,25764335.16620000,49592,383001.84000000,12564569.11550000,0
1665273600000,32.57000000,33.14000000,32.44000000,32.92000000,883235.74000000,1665359999999,28997559.58290000,58651,451824.51000000,14834304.13630000,0
1665360000000,32.92000000,33.46000000,31.88000000,31.96000000,1554680.40000000,1665446399999,50718925.46250000,101777,719478.65000000,23492227.13400000,0
1665446400000,31.95000000,31.96000000,30.42000000,30.80000000,1923666.97000000,1665532799999,60351311.85290000,118251,916343.83000000,28762874.85380000,0
1665532800000,30.80000000,31.55000000,30.67000000,31.16000000,1048211.96000000,1665619199999,32646321.73270000,73092,527110.92000000,16420566.43490000,0
1665619200000,31.15000000,31.21000000,27.87000000,30.49000000,4402648.71000000,1665705599999,129678785.42510000,274408,2166820.71000000,63809689.74790000,0
1665705600000,30.48000000,31.98000000,29.62000000,30.00000000,2384103.67000000,1665791999999,73979072.93240000,140749,1165131.37000000,36165687.87880000,0
1665792000000,30.00000000,30.20000000,29.42000000,29.59000000,1009243.59000000,1665878399999,30157685.28550000,61858,499666.23000000,14936620.31080000,0
1665878400000,29.59000000,30.53000000,29.56000000,30.17000000,934949.40000000,1665964799999,28064981.63040000,59358,505982.05000000,15192840.55830000,0
1665964800000,30.16000000,31.29000000,29.84000000,31.21000000,1694429.96000000,1666051199999,51999174.80990000,100248,843993.88000000,25911384.92020000,0
1666051200000,31.22000000,31.48000000,29.73000000,30.15000000,1966281.14000000,1666137599999,60139490.40050000,101641,955141.94000000,29219861.05280000,0
1666137600000,30.14000000,30.26000000,28.61000000,28.86000000,1713727.76000000,1666223999999,50923897.96960000,92584,832481.40000000,24752558.77000000,0
1666224000000,28.86000000,29.47000000,27.98000000,28.01000000,2379315.87000000,1666310399999,68526396.59810000,115990,1184807.72000000,34145188.59360000,0
1666310400000,28.01000000,28.28000000,26.84000000,28.10000000,3208878.96000000,1666396799999,88781181.56340000,151689,1586652.66000000,43920617.97810000,0
1666396800000,28.10000000,28.22000000,27.48000000,28.01000000,1333382.63000000,1666483199999,37199974.65000000,63573,669201.15000000,18677360.88670000,0
1666483200000,28.01000000,29.44000000,27.73000000,29.28000000,2150824.00000000,1666569599999,61344404.57000000,109242,1093493.00000000,31234501.21400000,0
1666569600000,29.28000000,29.50000000,28.16000000,28.30000000,2525864.52000000,1666655999999,72407568.24890000,109684,1210060.14000000,34677606.53180000,0
1666656000000,28.31000000,32.31000000,28.05000000,30.86000000,4389638.87000000,1666742399999,133430123.82960000,242605,2372186.50000000,72016320.28620000,0
1666742400000,30.87000000,32.17000000,30.63000000,31.29000000,3909684.74000000,1666828799999,122340982.67680000,192811,2040428.38000000,63865254.73030000,0
1666828800000,31.29000000,32.36000000,30.41000000,30.58000000,3608322.35000000,1666915199999,113361840.89670000,196068,1793904.03000000,56415784.91400000,0
1666915200000,30.60000000,32.54000000,30.11000000,32.07000000,3017472.57000000,1667001599999,94457060.50720000,175075,1594836.04000000,49974933.26970000,0
1667001600000,32.06000000,33.84000000,31.85000000,32.87000000,3316674.09000000,1667087999999,109586845.38650000,199836,1744031.92000000,57619899.05330000,0
1667088000000,32.87000000,33.54000000,31.93000000,32.94000000,1962511.76000000,1667174399999,64151562.79280000,130251,983962.25000000,32183985.59780000,0
1667174400000,32.93000000,34.39000000,32.20000000,32.56000000,3082485.07000000,1667260799999,102302329.10780000,217549,1558058.39000000,51751042.91760000,0
1667260800000,32.57000000,33.39000000,32.15000000,32.20000000,2015730.52000000,1667347199999,65891304.43980000,120950,966622.11000000,31607446.88280000,0
1667347200000,32.20000000,32.95000000,30.24000000,30.80000000,3423829.13000000,1667433599999,107898622.35160000,222708,1636780.59000000,51661040.52400000,0
1667433600000,30.81000000,32.25000000,30.61000000,30.85000000,2302866.46000000,1667519999999,72414161.32030000,140610,1195255.56000000,37587596.65600000,0
1667520000000,30.86000000,34.20000000,30.66000000,33.74000000,4106770.60000000,1667606399999,134935951.66670000,257544,2161905.66000000,71073845.75710000,0
1667606400000,33.73000000,38.79000000,33.66000000,36.90000000,7466083.52000000,1667692799999,272433712.08720000,523661,3799493.34000000,138500166.42880000,0
1667692800000,36.90000000,37.06000000,32.31000000,32.62000000,4722074.05000000,1667779199999,164782709.50990000,323910,2251526.61000000,78743892.92960000,0
1667779200000,32.61000000,33.13000000,28.00000000,29.62000000,9810937.64000000,1667865599999,308389485.16670000,563325,4541818.13000000,142984954.29060000,0
1667865600000,29.62000000,31.72000000,19.80000000,24.38000000,28156844.01900000,1667951999999,745105277.80020700,1899661,13705974.96700000,362492727.92945000,0
1667952000000,24.38000000,24.38000000,12.37000000,14.08000000,34965021.07600000,1668038399999,604959490.74250300,2408465,17084721.08400000,295279080.24413000,0
1668038400000,14.08000000,18.87000000,13.14000000,17.66000000,31278279.25000000,1668124799999,494275918.88630000,1907480,15939793.48000000,252133227.03160000,0
1668124800000,17.65000000,18.31000000,15.10000000,16.45000000,16952323.15000000,1668211199999,283397692.06830000,937752,8827977.71000000,147568132.16060000,0
1668211200000,16.46000000,16.53000000,14.47000000,14.58000000,6958266.14000000,1668297599999,106603740.97430000,352695,3257717.53000000,49876149.34380000,0
1668297600000,14.58000000,14.74000000,13.02000000,13.18000000,7632404.82000000,1668383999999,106360669.28690000,376380,3762991.62000000,52477795.07320000,0
1668384000000,13.18000000,15.01000000,12.07000000,14.00000000,12412181.95000000,1668470399999,171237609.71910000,591758,6262002.08000000,86577144.48240000,0
1668470400000,14.00000000,15.10000000,13.82000000,14.32000000,7666656.34000000,1668556799999,110580868.71860000,337257,3952908.49000000,57018114.71750000,0
1668556800000,14.32000000,14.64000000,13.64000000,14.27000000,4117412.48000000,1668643199999,58349495.43870000,191387,1991644.14000000,28223368.68140000,0
1668643200000,14.27000000,14.50000000,12.93000000,13.65000000,6589277.99000000,1668729599999,90166530.57670000,282425,3107501.81000000,42540237.75630000,0
1668729600000,13.65000000,13.89000000,13.00000000,13.27000000,2949495.18000000,1668815999999,39653187.50790000,138052,1463846.40000000,19675093.90960000,0
1668816000000,13.28000000,13.28000000,12.58000000,12.84000000,2920148.22000000,1668902399999,37459974.39270000,113305,1440954.67000000,18483800.52490000,0
1668902400000,12.84000000,13.58000000,12.10000000,12.27000000,4790066.03000000,1668988799999,61291532.97010000,177887,2254834.24000000,28911714.10090000,0
1668988800000,12.26000000,12.29000000,11.27000000,11.83000000,4921177.25900000,1669075199999,58064656.23926200,209806,2339861.33000000,27606863.96810000,0
1669075200000,11.83000000,12.50000000,10.94000000,12.44000000,5495351.55000000,1669161599999,64284791.29580000,200003,2780629.72000000,32573280.92300000,0
1669161600000,12.43000000,14.50000000,12.40000000,14.36000000,7872882.42000000,1669247999999,105011604.60650000,304412,3962407.58000000,52865287.55120000,0
1669248000000,14.36000000,14.96000000,13.84000000,14.59000000,4725295.69000000,1669334399999,68013704.67070000,204547,2364160.57000000,34036653.91390000,0
1669334400000,14.60000000,14.61000000,13.91000000,14.03000000,2819515.28000000,1669420799999,39918747.01790000,118289,1248811.02000000,17690660.43710000,0
1669420800000,14.03000000,14.98000000,13.97000000,14.17000000,2911827.78000000,1669507199999,42001304.95390000,126762,1459908.28000000,21078616.71170000,0
1669507200000,14.17000000,14.45000000,14.05000000,14.12000000,2063327.08000000,1669593599999,29472967.32890000,81599,983336.30000000,14054435.05080000,0
1669593600000,14.11000000,14.17000000,12.78000000,13.32000000,4718682.44000000,1669679999999,63044912.97960000,186525,2218459.92000000,29605695.77010000,0
1669680000000,13.33000000,13.96000000,13.14000000,13.34000000,2605636.41000000,1669766399999,35266841.36590000,109799,1292599.02000000,17496338.08060000,0
1669766400000,13.35000000,14.32000000,13.21000000,14.16000000,3599962.88000000,1669852799999,49268922.74560000,141333,1729956.48000000,23707377.63300000,0
1669852800000,14.17000000,14.19000000,13.40000000,13.51000000,2567835.92000000,1669939199999,35283701.87090000,102314,1175692.41000000,16157522.89600000,0
1669939200000,13.51000000,13.84000000,13.33000000,13.71000000,2865008.71000000,1670025599999,38880254.25550000,104197,1343111.22000000,18234708.67820000,0
1670025600000,13.71000000,13.77000000,13.20000000,13.29000000,1958859.38000000,1670111999999,26510419.98080000,65671,904596.17000000,12253443.49630000,0
1670112000000,13.29000000,13.75000000,13.27000000,13.71000000,1778118.75000000,1670198399999,24011576.85540000,65320,826512.81000000,11164704.82430000,0
1670198400000,13.71000000,14.17000000,13.58000000,13.82000000,3962489.89000000,1670284799999,55137018.01520000,124321,1951925.69000000,27165596.06760000,0
1670284800000,13.82000000,14.38000000,13.81000000,14.30000000,3280084.71000000,1670371199999,46177390.49470000,101962,1671763.55000000,23555981.68230000,0
1670371200000,14.30000000,14.34000000,13.39000000,13.49000000,2647330.66000000,1670457599999,36316567.78920000,83203,1187974.20000000,16297933.51210000,0
1670457600000,13.49000000,13.77000000,13.27000000,13.69000000,2218371.02000000,1670543999999,29973338.02570000,71886,992557.95000000,13416471.68850000,0
1670544000000,13.69000000,14.02000000,13.51000000,13.59000000,2597941.96000000,1670630399999,35741987.30660000,79323,1220387.01000000,16799670.84020000,0
1670630400000,13.58000000,13.73000000,13.54000000,13.58000000,950118.11000000,1670716799999,12943087.01240000,38836,412114.64000000,5615740.10250000,0
1670716800000,13.58000000,13.80000000,13.39000000,13.42000000,1210234.56000000,1670803199999,16488172.73520000,44964,524503.99000000,7147715.13270000,0
1670803200000,13.42000000,13.50000000,12.82000000,13.31000000,2644017.08000000,1670889599999,34795876.69350000,79659,1314582.48000000,17286858.52140000,0
1670889600000,13.31000000,14.15000000,12.76000000,13.89000000,3963954.49000000,1670975999999,53647953.59150000,123225,1869488.02000000,25343332.40040000,0
1670976000000,13.90000000,14.96000000,13.81000000,14.12000000,5084591.13000000,1671062399999,73011670.04540000,147840,2510136.77000000,36078743.16880000,0
1671062400000,14.12000000,14.52000000,13.86000000,14.04000000,2711381.25000000,1671148799999,38233174.53110000,94100,1229428.67000000,17350296.08660000,0
1671148800000,14.05000000,14.17000000,12.00000000,12.25000000,4522833.23000000,1671235199999,59074303.44600000,143114,2139772.57000000,27925193.74090000,0
1671235200000,12.25000000,12.60000000,11.92000000,12.51000000,2465880.45000000,1671321599999,30275875.47760000,85988,1248441.24000000,15342439.30120000,0
1671321600000,12.50000000,12.60000000,12.25000000,12.38000000,1358593.49000000,1671407999999,16889762.11240000,48429,636868.00000000,7918324.39420000,0
1671408000000,12.38000000,12.59000000,11.66000000,11.94000000,2385052.59000000,1671494399999,29005256.23650000,84083,1150942.69000000,13998509.12200000,0
1671494400000,11.94000000,12.49000000,11.84000000,12.26000000,1699256.37000000,1671580799999,20852720.27130000,72708,792215.12000000,9721732.45700000,0
1671580800000,12.26000000,12.29000000,11.90000000,12.14000000,1549774.66000000,1671667199999,18693850.63270000,57613,700803.38000000,8456655.20630000,0
1671667200000,12.14000000,12.19000000,11.67000000,11.82000000,1805407.09000000,1671753599999,21542776.78380000,62242,825514.72000000,9849438.83530000,0
1671753600000,11.81000000,12.11000000,11.72000000,11.78000000,1647382.32000000,1671839999999,19580748.08320000,51969,811861.54000000,9650128.13460000,0
1671840000000,11.79000000,11.79000000,11.07000000,11.45000000,2286878.14000000,1671926399999,26033045.11440000,80202,1083346.83000000,12336561.66170000,0
1671926400000,11.45000000,11.56000000,11.24000000,11.38000000,916417.64000000,1672012799999,10444203.17370000,36795,430389.11000000,4905480.49700000,0
1672012800000,11.39000000,11.49000000,11.06000000,11.32000000,1613225.82000000,1672099199999,18177914.38440000,48977,753446.63000000,8490918.76020000,0
1672099200000,11.33000000,11.44000000,10.71000000,11.09000000,3052197.59000000,1672185599999,33580524.44830000,84884,1428022.83000000,15721386.52150000,0
1672185600000,11.10000000,11.12000000,9.39000000,9.76000000,7362205.18100000,1672271999999,73951659.25390000,190189,3430705.41000000,34438978.09120000,0
1672272000000,9.76000000,10.89000000,8.00000000,9.64000000,12093989.53000000,1672358399999,110705885.85642000,276670,5793787.27000000,53079362.25660000,0
1672358400000,9.64000000,10.26000000,9.00000000,9.90000000,12587079.51000000,1672444799999,121032784.48650000,296354,6062115.36000000,58359983.19820000,0
1672444800000,9.91000000,10.20000000,9.66000000,9.97000000,3621434.65000000,1672531199999,36021998.16050000,93103,1773297.88000000,17652609.16590000,0
